Unnamed: 0,poly,name,date,HATO,TIPO DE FORRAJE,AFORO,NUMERO ANIMALES,LECHE TOTAL,LECHE VACA,lote_change,ultimo_pastoreo,dias_de_pastoreo,dias_sin_pastoreo,ultimo_animales,ultima_fumigada,ultima_siembra,ultima_renovada,ultima_desbrosada,ultima_abonada,ultima_enmienda,ultima_rotobo,dias_sin_fumigada,dias_sin_siembra,dias_sin_renovada,dias_sin_desbrosada,dias_sin_abonada,dias_sin_enmienda,dias_sin_rotobo
564,88,Juncalito-Lote_8,2019-11-11,JUNCAL,KYKUYO,1.3,136.0,2386.0,17.544117647058822,False,2019-11-11 00:00:00,1,39 days 00:00:00,136.0,2019-05-16 00:00:00,,,,,2019-03-18 00:00:00,,179 days 00:00:00,,,,,238 days 00:00:00,
1033,116,Paraiso-Lote_15,2019-11-11,PARAISO,KYKUYO,1.3,144.0,2238.0,15.541666666666664,False,2019-11-11 00:00:00,1,41 days 00:00:00,144.0,2019-06-08 00:00:00,,,,2019-05-29 00:00:00,2019-05-29 00:00:00,,156 days 00:00:00,,,,166 days 00:00:00,166 days 00:00:00,
1502,20,RC21,2019-11-11,RECODO 1,KYKUYO,2.1,128.0,2513.0,19.6328125,False,2019-11-11 00:00:00,3,51 days 00:00:00,128.0,2019-03-31 00:00:00,,2019-03-16 00:00:00,,,,,225 days 00:00:00,,240 days 00:00:00,,,,
1971,57,RC58,2019-11-11,RECODO 2,KYKUYO,1.7,129.0,2328.0,18.046511627906977,False,2019-11-11 00:00:00,1,51 days 00:00:00,129.0,2019-05-12 00:00:00,,2019-02-20 00:00:00,,,,,183 days 00:00:00,,264 days 00:00:00,,,,
2440,33,RC34,2019-11-11,RECODO 3,KYKUYO,1.4,121.0,2497.0,20.63636363636364,False,2019-11-11 00:00:00,1,41 days 00:00:00,121.0,2019-03-16 00:00:00,,2019-03-06 00:00:00,2019-03-02 00:00:00,,,,240 days 00:00:00,,250 days 00:00:00,254 days 00:00:00,,,
96,122,La_Isla-Lote_3,2019-11-12,ISLA,KYKUYO,1.3,52.0,1006.0,19.346153846153847,False,2019-11-12 00:00:00,1,43 days 00:00:00,52.0,2019-03-07 00:00:00,,2019-03-23 00:00:00,,2019-01-10 00:00:00,2019-03-23 00:00:00,,250 days 00:00:00,,234 days 00:00:00,,306 days 00:00:00,234 days 00:00:00,
565,88,Juncalito-Lote_8,2019-11-12,JUNCAL,KYKUYO,1.3,136.0,2315.0,17.022058823529413,False,2019-11-12 00:00:00,2,39 days 00:00:00,136.0,2019-05-16 00:00:00,,,,,2019-03-18 00:00:00,,180 days 00:00:00,,,,,239 days 00:00:00,
1034,116,Paraiso-Lote_15,2019-11-12,PARAISO,KYKUYO,1.3,145.0,2271.0,15.66206896551724,False,2019-11-12 00:00:00,2,41 days 00:00:00,145.0,2019-06-08 00:00:00,,,,2019-05-29 00:00:00,2019-05-29 00:00:00,,157 days 00:00:00,,,,167 days 00:00:00,167 days 00:00:00,
1503,42,RC43,2019-11-12,RECODO 1,KYKUYO,1.9,128.0,2529.0,19.7578125,False,2019-11-12 00:00:00,1,48 days 00:00:00,128.0,2019-04-04 00:00:00,,2019-03-13 00:00:00,,2019-03-15 00:00:00,,,222 days 00:00:00,,244 days 00:00:00,,242 days 00:00:00,,
1972,57,RC58,2019-11-12,RECODO 2,KYKUYO,1.7,129.0,2477.0,19.2015503875969,False,2019-11-12 00:00:00,2,51 days 00:00:00,129.0,2019-05-12 00:00:00,,2019-02-20 00:00:00,,,,,184 days 00:00:00,,265 days 00:00:00,,,,
2441,33,RC34,2019-11-12,RECODO 3,KYKUYO,1.4,121.0,2533.0,20.93388429752066,False,2019-11-12 00:00:00,2,41 days 00:00:00,121.0,2019-03-16 00:00:00,,2019-03-06 00:00:00,2019-03-02 00:00:00,,,,241 days 00:00:00,,251 days 00:00:00,255 days 00:00:00,,,
97,122,La_Isla-Lote_3,2019-11-13,ISLA,KYKUYO,1.3,52.0,983.0,18.903846153846157,False,2019-11-13 00:00:00,2,43 days 00:00:00,52.0,2019-03-07 00:00:00,,2019-03-23 00:00:00,,2019-01-10 00:00:00,2019-03-23 00:00:00,,251 days 00:00:00,,235 days 00:00:00,,307 days 00:00:00,235 days 00:00:00,
566,89,Juncalito-Lote_9,2019-11-13,JUNCAL,KYKUYO,1.3,136.0,2137.0,15.713235294117649,False,2019-11-13 00:00:00,1,39 days 00:00:00,136.0,2019-06-04 00:00:00,,,,2019-05-23 00:00:00,2019-03-11 00:00:00,,162 days 00:00:00,,,,174 days 00:00:00,247 days 00:00:00,
1035,113,Paraiso-Lote_12,2019-11-13,PARAISO,KYKUYO,1.3,145.0,2317.0,15.979310344827587,False,2019-11-13 00:00:00,1,37 days 00:00:00,145.0,2019-05-29 00:00:00,,,,2019-07-02 00:00:00,2019-05-23 00:00:00,,168 days 00:00:00,,,,134 days 00:00:00,174 days 00:00:00,
1504,42,RC43,2019-11-13,RECODO 1,KYKUYO,1.9,128.0,2572.0,20.09375,False,2019-11-13 00:00:00,2,48 days 00:00:00,128.0,2019-04-04 00:00:00,,2019-03-13 00:00:00,,2019-03-15 00:00:00,,,223 days 00:00:00,,245 days 00:00:00,,243 days 00:00:00,,
1973,57,RC58,2019-11-13,RECODO 2,KYKUYO,1.7,129.0,2480.0,19.224806201550386,False,2019-11-13 00:00:00,3,51 days 00:00:00,129.0,2019-05-12 00:00:00,,2019-02-20 00:00:00,,,,,185 days 00:00:00,,266 days 00:00:00,,,,
2442,33,RC34,2019-11-13,RECODO 3,KYKUYO,1.4,120.0,2282.0,19.016666666666666,False,2019-11-13 00:00:00,3,41 days 00:00:00,120.0,2019-03-16 00:00:00,,2019-03-06 00:00:00,2019-03-02 00:00:00,,,,242 days 00:00:00,,252 days 00:00:00,256 days 00:00:00,,,
98,122,La_Isla-Lote_3,2019-11-14,ISLA,KYKUYO,1.3,52.0,957.0,18.403846153846157,False,2019-11-14 00:00:00,3,43 days 00:00:00,52.0,2019-03-07 00:00:00,,2019-03-23 00:00:00,,2019-01-10 00:00:00,2019-03-23 00:00:00,,252 days 00:00:00,,236 days 00:00:00,,308 days 00:00:00,236 days 00:00:00,
567,89,Juncalito-Lote_9,2019-11-14,JUNCAL,KYKUYO,1.3,134.0,2266.0,16.91044776119403,False,2019-11-14 00:00:00,2,39 days 00:00:00,134.0,2019-06-04 00:00:00,,,,2019-05-23 00:00:00,2019-03-11 00:00:00,,163 days 00:00:00,,,,175 days 00:00:00,248 days 00:00:00,
1036,113,Paraiso-Lote_12,2019-11-14,PARAISO,KYKUYO,1.3,144.0,2256.0,15.666666666666664,False,2019-11-14 00:00:00,2,37 days 00:00:00,144.0,2019-05-29 00:00:00,,,,2019-07-02 00:00:00,2019-05-23 00:00:00,,169 days 00:00:00,,,,135 days 00:00:00,175 days 00:00:00,
1505,42,RC43,2019-11-14,RECODO 1,KYKUYO,1.9,128.0,2563.0,20.0234375,False,2019-11-14 00:00:00,3,48 days 00:00:00,128.0,2019-04-04 00:00:00,,2019-03-13 00:00:00,,2019-03-15 00:00:00,,,224 days 00:00:00,,246 days 00:00:00,,244 days 00:00:00,,
1974,58,RC59,2019-11-14,RECODO 2,KYKUYO,1.7,129.0,2410.0,18.68217054263566,False,2019-11-14 00:00:00,1,52 days 00:00:00,129.0,2019-03-12 00:00:00,,2019-02-28 00:00:00,,,,,247 days 00:00:00,,259 days 00:00:00,,,,
2443,32,RC33,2019-11-14,RECODO 3,KYKUYO,1.5,121.0,2410.0,19.917355371900822,False,2019-11-14 00:00:00,1,47 days 00:00:00,121.0,2019-03-22 00:00:00,,2019-03-06 00:00:00,2019-03-06 00:00:00,,,,237 days 00:00:00,,253 days 00:00:00,253 days 00:00:00,,,
99,122,La_Isla-Lote_3,2019-11-15,ISLA,KYKUYO,1.3,52.0,963.0,18.51923076923077,False,2019-11-15 00:00:00,4,43 days 00:00:00,52.0,2019-03-07 00:00:00,,2019-03-23 00:00:00,,2019-01-10 00:00:00,2019-03-23 00:00:00,,253 days 00:00:00,,237 days 00:00:00,,309 days 00:00:00,237 days 00:00:00,
568,90,Juncalito-Lote_10,2019-11-15,JUNCAL,KYKUYO,0.9,134.0,2289.0,17.082089552238806,False,2019-11-15 00:00:00,1,40 days 00:00:00,134.0,2019-06-04 00:00:00,,,,2019-05-24 00:00:00,2019-03-14 00:00:00,,164 days 00:00:00,,,,175 days 00:00:00,246 days 00:00:00,
1037,113,Paraiso-Lote_12,2019-11-15,PARAISO,KYKUYO,1.3,144.0,2432.0,16.88888888888889,False,2019-11-15 00:00:00,3,37 days 00:00:00,144.0,2019-05-29 00:00:00,,,,2019-07-02 00:00:00,2019-05-23 00:00:00,,170 days 00:00:00,,,,136 days 00:00:00,176 days 00:00:00,
1506,43,RC44,2019-11-15,RECODO 1,KYKUYO,1.7,128.0,2509.0,19.6015625,False,2019-11-15 00:00:00,1,49 days 00:00:00,128.0,2019-04-04 00:00:00,,2019-03-22 00:00:00,,2019-03-23 00:00:00,,,225 days 00:00:00,,238 days 00:00:00,,237 days 00:00:00,,
1975,58,RC59,2019-11-15,RECODO 2,KYKUYO,1.7,130.0,2185.0,16.807692307692307,False,2019-11-15 00:00:00,2,52 days 00:00:00,130.0,2019-03-12 00:00:00,,2019-02-28 00:00:00,,,,,248 days 00:00:00,,260 days 00:00:00,,,,
2444,32,RC33,2019-11-15,RECODO 3,KYKUYO,1.5,122.0,2397.0,19.647540983606557,False,2019-11-15 00:00:00,2,47 days 00:00:00,122.0,2019-03-22 00:00:00,,2019-03-06 00:00:00,2019-03-06 00:00:00,,,,238 days 00:00:00,,254 days 00:00:00,254 days 00:00:00,,,
100,123,La_Isla-Lote_4,2019-11-16,ISLA,KYKUYO,1.4,58.0,945.0,16.293103448275858,False,2019-11-16 00:00:00,1,38 days 00:00:00,58.0,,,,,2019-10-23 00:00:00,,,,,,,24 days 00:00:00,,
569,93,Juncalito-Lote_13,2019-11-16,JUNCAL,KYKUYO,1.6,134.0,2263.0,16.888059701492537,False,2019-11-16 00:00:00,1,39 days 00:00:00,134.0,2019-03-28 00:00:00,2019-03-16 00:00:00,2019-03-16 00:00:00,2019-03-16 00:00:00,2019-05-24 00:00:00,2019-03-16 00:00:00,2019-03-16 00:00:00,233 days 00:00:00,245 days 00:00:00,245 days 00:00:00,245 days 00:00:00,176 days 00:00:00,245 days 00:00:00,245 days 00:00:00
1038,106,Paraiso-Lote_5,2019-11-16,PARAISO,RAYGRAS,1.3,134.0,2315.0,17.276119402985074,False,2019-11-16 00:00:00,1,37 days 00:00:00,134.0,2019-05-29 00:00:00,2019-03-23 00:00:00,2019-03-20 00:00:00,2019-03-20 00:00:00,2019-07-02 00:00:00,2019-05-21 00:00:00,2019-03-22 00:00:00,171 days 00:00:00,238 days 00:00:00,241 days 00:00:00,241 days 00:00:00,137 days 00:00:00,179 days 00:00:00,239 days 00:00:00
1507,43,RC44,2019-11-16,RECODO 1,KYKUYO,1.7,128.0,2544.0,19.875,False,2019-11-16 00:00:00,2,49 days 00:00:00,128.0,2019-04-04 00:00:00,,2019-03-22 00:00:00,,2019-03-23 00:00:00,,,226 days 00:00:00,,239 days 00:00:00,,238 days 00:00:00,,
1976,58,RC59,2019-11-16,RECODO 2,KYKUYO,1.7,130.0,2491.0,19.161538461538466,False,2019-11-16 00:00:00,3,52 days 00:00:00,130.0,2019-03-12 00:00:00,,2019-02-28 00:00:00,,,,,249 days 00:00:00,,261 days 00:00:00,,,,
2445,5,RC06,2019-11-16,RECODO 3,KYKUYO,1.7,122.0,2455.0,20.12295081967213,False,2019-11-16 00:00:00,1,31 days 00:00:00,122.0,2019-03-05 00:00:00,2019-02-20 00:00:00,,,2019-02-19 00:00:00,,2019-02-20 00:00:00,256 days 00:00:00,269 days 00:00:00,,,270 days 00:00:00,,269 days 00:00:00
101,123,La_Isla-Lote_4,2019-11-17,ISLA,KYKUYO,1.4,57.0,983.0,17.245614035087723,False,2019-11-17 00:00:00,2,38 days 00:00:00,57.0,,,,,2019-10-23 00:00:00,,,,,,,25 days 00:00:00,,
570,93,Juncalito-Lote_13,2019-11-17,JUNCAL,KYKUYO,1.6,134.0,2259.0,16.85820895522388,False,2019-11-17 00:00:00,2,39 days 00:00:00,134.0,2019-03-28 00:00:00,2019-03-16 00:00:00,2019-03-16 00:00:00,2019-03-16 00:00:00,2019-05-24 00:00:00,2019-03-16 00:00:00,2019-03-16 00:00:00,234 days 00:00:00,246 days 00:00:00,246 days 00:00:00,246 days 00:00:00,177 days 00:00:00,246 days 00:00:00,246 days 00:00:00
1039,106,Paraiso-Lote_5,2019-11-17,PARAISO,RAYGRAS,1.3,134.0,2141.0,15.977611940298507,False,2019-11-17 00:00:00,2,37 days 00:00:00,134.0,2019-05-29 00:00:00,2019-03-23 00:00:00,2019-03-20 00:00:00,2019-03-20 00:00:00,2019-07-02 00:00:00,2019-05-21 00:00:00,2019-03-22 00:00:00,172 days 00:00:00,239 days 00:00:00,242 days 00:00:00,242 days 00:00:00,138 days 00:00:00,180 days 00:00:00,240 days 00:00:00
1508,44,RC45,2019-11-17,RECODO 1,KYKUYO,1.6,129.0,2532.0,19.627906976744185,False,2019-11-17 00:00:00,1,49 days 00:00:00,129.0,2019-04-17 00:00:00,,2019-03-22 00:00:00,,2019-03-23 00:00:00,,,214 days 00:00:00,,240 days 00:00:00,,239 days 00:00:00,,
1977,59,RC60,2019-11-17,RECODO 2,KYKUYO,1.8,135.0,2529.0,18.733333333333334,False,2019-11-17 00:00:00,1,53 days 00:00:00,135.0,2019-05-04 00:00:00,,2019-02-28 00:00:00,,,,,197 days 00:00:00,,262 days 00:00:00,,,,
2446,5,RC06,2019-11-17,RECODO 3,KYKUYO,1.7,115.0,2314.0,20.121739130434786,False,2019-11-17 00:00:00,2,31 days 00:00:00,115.0,2019-03-05 00:00:00,2019-02-20 00:00:00,,,2019-02-19 00:00:00,,2019-02-20 00:00:00,257 days 00:00:00,270 days 00:00:00,,,271 days 00:00:00,,270 days 00:00:00
102,123,La_Isla-Lote_4,2019-11-18,ISLA,KYKUYO,1.4,57.0,1004.0,17.614035087719298,False,2019-11-18 00:00:00,3,38 days 00:00:00,57.0,,,,,2019-10-23 00:00:00,,,,,,,26 days 00:00:00,,
571,93,Juncalito-Lote_13,2019-11-18,JUNCAL,KYKUYO,1.6,134.0,2253.0,16.813432835820894,False,2019-11-18 00:00:00,3,39 days 00:00:00,134.0,2019-03-28 00:00:00,2019-03-16 00:00:00,2019-03-16 00:00:00,2019-03-16 00:00:00,2019-05-24 00:00:00,2019-03-16 00:00:00,2019-03-16 00:00:00,235 days 00:00:00,247 days 00:00:00,247 days 00:00:00,247 days 00:00:00,178 days 00:00:00,247 days 00:00:00,247 days 00:00:00
1040,106,Paraiso-Lote_5,2019-11-18,PARAISO,RAYGRAS,1.3,134.0,2143.0,15.992537313432836,False,2019-11-18 00:00:00,3,37 days 00:00:00,134.0,2019-05-29 00:00:00,2019-03-23 00:00:00,2019-03-20 00:00:00,2019-03-20 00:00:00,2019-07-02 00:00:00,2019-05-21 00:00:00,2019-03-22 00:00:00,173 days 00:00:00,240 days 00:00:00,243 days 00:00:00,243 days 00:00:00,139 days 00:00:00,181 days 00:00:00,241 days 00:00:00
1509,44,RC45,2019-11-18,RECODO 1,KYKUYO,1.6,129.0,2476.0,19.193798449612398,False,2019-11-18 00:00:00,2,49 days 00:00:00,129.0,2019-04-17 00:00:00,,2019-03-22 00:00:00,,2019-03-23 00:00:00,,,215 days 00:00:00,,241 days 00:00:00,,240 days 00:00:00,,
1978,59,RC60,2019-11-18,RECODO 2,KYKUYO,1.8,140.0,2517.0,17.978571428571428,False,2019-11-18 00:00:00,2,53 days 00:00:00,140.0,2019-05-04 00:00:00,,2019-02-28 00:00:00,,,,,198 days 00:00:00,,263 days 00:00:00,,,,
2447,5,RC06,2019-11-18,RECODO 3,KYKUYO,1.7,118.0,2417.0,20.483050847457626,False,2019-11-18 00:00:00,3,31 days 00:00:00,118.0,2019-03-05 00:00:00,2019-02-20 00:00:00,,,2019-02-19 00:00:00,,2019-02-20 00:00:00,258 days 00:00:00,271 days 00:00:00,,,272 days 00:00:00,,271 days 00:00:00
103,123,La_Isla-Lote_4,2019-11-19,ISLA,KYKUYO,1.4,56.0,937.0,16.732142857142858,False,2019-11-19 00:00:00,4,38 days 00:00:00,56.0,,,,,2019-10-23 00:00:00,,,,,,,27 days 00:00:00,,
572,94,Juncalito-Lote_14,2019-11-19,JUNCAL,KYKUYO,1.4,130.0,2244.0,17.26153846153846,False,2019-11-19 00:00:00,1,41 days 00:00:00,130.0,2019-04-02 00:00:00,,,,2019-06-11 00:00:00,2019-03-18 00:00:00,,231 days 00:00:00,,,,161 days 00:00:00,246 days 00:00:00,
1041,106,Paraiso-Lote_5,2019-11-19,PARAISO,RAYGRAS,1.3,136.0,2056.0,15.117647058823529,False,2019-11-19 00:00:00,4,37 days 00:00:00,136.0,2019-05-29 00:00:00,2019-03-23 00:00:00,2019-03-20 00:00:00,2019-03-20 00:00:00,2019-07-02 00:00:00,2019-05-21 00:00:00,2019-03-22 00:00:00,174 days 00:00:00,241 days 00:00:00,244 days 00:00:00,244 days 00:00:00,140 days 00:00:00,182 days 00:00:00,242 days 00:00:00
1510,44,RC45,2019-11-19,RECODO 1,KYKUYO,1.6,129.0,2598.0,20.13953488372093,False,2019-11-19 00:00:00,3,49 days 00:00:00,129.0,2019-04-17 00:00:00,,2019-03-22 00:00:00,,2019-03-23 00:00:00,,,216 days 00:00:00,,242 days 00:00:00,,241 days 00:00:00,,
1979,59,RC60,2019-11-19,RECODO 2,KYKUYO,1.8,142.0,2553.0,17.97887323943662,False,2019-11-19 00:00:00,3,53 days 00:00:00,142.0,2019-05-04 00:00:00,,2019-02-28 00:00:00,,,,,199 days 00:00:00,,264 days 00:00:00,,,,
2448,6,RC07,2019-11-19,RECODO 3,KYKUYO,1.6,120.0,2324.0,19.366666666666667,False,2019-11-19 00:00:00,1,126 days 00:00:00,120.0,2019-03-12 00:00:00,2019-08-28 00:00:00,,,,,,252 days 00:00:00,83 days 00:00:00,,,,,
104,123,La_Isla-Lote_4,2019-11-20,ISLA,KYKUYO,1.4,56.0,973.0,17.375,False,2019-11-20 00:00:00,5,38 days 00:00:00,56.0,,,,,2019-10-23 00:00:00,,,,,,,28 days 00:00:00,,
573,94,Juncalito-Lote_14,2019-11-20,JUNCAL,KYKUYO,1.4,130.0,2177.0,16.746153846153845,False,2019-11-20 00:00:00,2,41 days 00:00:00,130.0,2019-04-02 00:00:00,,,,2019-06-11 00:00:00,2019-03-18 00:00:00,,232 days 00:00:00,,,,162 days 00:00:00,247 days 00:00:00,
1042,106,Paraiso-Lote_5,2019-11-20,PARAISO,RAYGRAS,1.3,136.0,2114.0,15.544117647058822,False,2019-11-20 00:00:00,5,37 days 00:00:00,136.0,2019-05-29 00:00:00,2019-03-23 00:00:00,2019-03-20 00:00:00,2019-03-20 00:00:00,2019-07-02 00:00:00,2019-05-21 00:00:00,2019-03-22 00:00:00,175 days 00:00:00,242 days 00:00:00,245 days 00:00:00,245 days 00:00:00,141 days 00:00:00,183 days 00:00:00,243 days 00:00:00
1511,45,RC46,2019-11-20,RECODO 1,KYKUYO,1.8,129.0,2515.0,19.496124031007756,False,2019-11-20 00:00:00,1,50 days 00:00:00,129.0,2019-04-17 00:00:00,,2019-03-27 00:00:00,,2019-03-26 00:00:00,,,217 days 00:00:00,,238 days 00:00:00,,239 days 00:00:00,,
1980,39,RC40,2019-11-20,RECODO 2,KYKUYO,1.7,144.0,2584.0,17.944444444444443,False,2019-11-20 00:00:00,1,37 days 00:00:00,144.0,2019-05-10 00:00:00,,2019-03-11 00:00:00,,2019-03-15 00:00:00,,,194 days 00:00:00,,254 days 00:00:00,,250 days 00:00:00,,
2449,6,RC07,2019-11-20,RECODO 3,KYKUYO,1.6,121.0,2292.0,18.94214876033058,False,2019-11-20 00:00:00,2,126 days 00:00:00,121.0,2019-03-12 00:00:00,2019-08-28 00:00:00,,,,,,253 days 00:00:00,84 days 00:00:00,,,,,
105,123,La_Isla-Lote_4,2019-11-21,ISLA,KYKUYO,1.4,56.0,1018.0,18.178571428571427,False,2019-11-21 00:00:00,6,38 days 00:00:00,56.0,,,,,2019-10-23 00:00:00,,,,,,,29 days 00:00:00,,
574,95,Juncalito-Lote_15,2019-11-21,JUNCAL,KYKUYO,1.3,130.0,2321.0,17.853846153846153,False,2019-11-21 00:00:00,1,41 days 00:00:00,130.0,2019-04-02 00:00:00,,,,2019-06-11 00:00:00,2019-02-02 00:00:00,,233 days 00:00:00,,,,163 days 00:00:00,292 days 00:00:00,
1043,107,Paraiso-Lote_6,2019-11-21,PARAISO,KYKUYO,1.4,138.0,2142.0,15.521739130434785,False,2019-11-21 00:00:00,1,38 days 00:00:00,138.0,2019-05-16 00:00:00,,,,2019-06-13 00:00:00,2019-06-13 00:00:00,,189 days 00:00:00,,,,161 days 00:00:00,161 days 00:00:00,
1512,45,RC46,2019-11-21,RECODO 1,KYKUYO,1.8,129.0,2486.0,19.271317829457363,False,2019-11-21 00:00:00,2,50 days 00:00:00,129.0,2019-04-17 00:00:00,,2019-03-27 00:00:00,,2019-03-26 00:00:00,,,218 days 00:00:00,,239 days 00:00:00,,240 days 00:00:00,,
1981,39,RC40,2019-11-21,RECODO 2,KYKUYO,1.7,144.0,2573.0,17.868055555555557,False,2019-11-21 00:00:00,2,37 days 00:00:00,144.0,2019-05-10 00:00:00,,2019-03-11 00:00:00,,2019-03-15 00:00:00,,,195 days 00:00:00,,255 days 00:00:00,,251 days 00:00:00,,
2450,4,RC05,2019-11-21,RECODO 3,KYKUYO,1.8,121.0,2295.0,18.966942148760328,False,2019-11-21 00:00:00,1,40 days 00:00:00,121.0,2019-03-04 00:00:00,2019-04-08 00:00:00,2019-04-05 00:00:00,2019-04-05 00:00:00,,,2019-04-08 00:00:00,262 days 00:00:00,227 days 00:00:00,230 days 00:00:00,230 days 00:00:00,,,227 days 00:00:00
106,123,La_Isla-Lote_4,2019-11-22,ISLA,KYKUYO,1.4,56.0,1010.0,18.035714285714285,False,2019-11-22 00:00:00,7,38 days 00:00:00,56.0,,,,,2019-10-23 00:00:00,,,,,,,30 days 00:00:00,,
575,96,Juncalito-Lote_16,2019-11-22,JUNCAL,RAYGRAS,1.3,130.0,2164.0,16.646153846153847,False,2019-11-22 00:00:00,1,39 days 00:00:00,130.0,2019-04-10 00:00:00,2019-03-28 00:00:00,2019-03-28 00:00:00,2019-03-28 00:00:00,2019-07-02 00:00:00,2019-03-28 00:00:00,2019-03-28 00:00:00,226 days 00:00:00,239 days 00:00:00,239 days 00:00:00,239 days 00:00:00,143 days 00:00:00,239 days 00:00:00,239 days 00:00:00
1044,108,Paraiso-Lote_7,2019-11-22,PARAISO,RAYGRAS,1.4,139.0,2161.0,15.546762589928058,False,2019-11-22 00:00:00,1,35 days 00:00:00,139.0,2019-05-20 00:00:00,,,,2019-06-17 00:00:00,2019-06-17 00:00:00,,186 days 00:00:00,,,,158 days 00:00:00,158 days 00:00:00,
1513,24,RC25,2019-11-22,RECODO 1,KYKUYO,2.0,129.0,2598.0,20.13953488372093,False,2019-11-22 00:00:00,1,49 days 00:00:00,129.0,2019-02-14 00:00:00,,2019-03-29 00:00:00,,,,,281 days 00:00:00,,238 days 00:00:00,,,,
1982,39,RC40,2019-11-22,RECODO 2,KYKUYO,1.7,145.0,2565.0,17.689655172413797,False,2019-11-22 00:00:00,3,37 days 00:00:00,145.0,2019-05-10 00:00:00,,2019-03-11 00:00:00,,2019-03-15 00:00:00,,,196 days 00:00:00,,256 days 00:00:00,,252 days 00:00:00,,
2451,4,RC05,2019-11-22,RECODO 3,KYKUYO,1.8,122.0,2363.0,19.368852459016395,False,2019-11-22 00:00:00,2,40 days 00:00:00,122.0,2019-03-04 00:00:00,2019-04-08 00:00:00,2019-04-05 00:00:00,2019-04-05 00:00:00,,,2019-04-08 00:00:00,263 days 00:00:00,228 days 00:00:00,231 days 00:00:00,231 days 00:00:00,,,228 days 00:00:00
107,142,La_Isla-Lote_ML_1,2019-11-23,ISLA,KYKUYO,1.5,56.0,1028.0,18.357142857142858,False,2019-11-23 00:00:00,1,36 days 00:00:00,56.0,2019-07-06 00:00:00,2019-07-06 00:00:00,,,2019-09-19 00:00:00,,2019-07-06 00:00:00,140 days 00:00:00,140 days 00:00:00,,,65 days 00:00:00,,140 days 00:00:00
576,96,Juncalito-Lote_16,2019-11-23,JUNCAL,RAYGRAS,1.3,130.0,2008.0,15.446153846153846,False,2019-11-23 00:00:00,2,39 days 00:00:00,130.0,2019-04-10 00:00:00,2019-03-28 00:00:00,2019-03-28 00:00:00,2019-03-28 00:00:00,2019-07-02 00:00:00,2019-03-28 00:00:00,2019-03-28 00:00:00,227 days 00:00:00,240 days 00:00:00,240 days 00:00:00,240 days 00:00:00,144 days 00:00:00,240 days 00:00:00,240 days 00:00:00
1045,108,Paraiso-Lote_7,2019-11-23,PARAISO,RAYGRAS,1.4,139.0,2083.0,14.985611510791365,False,2019-11-23 00:00:00,2,35 days 00:00:00,139.0,2019-05-20 00:00:00,,,,2019-06-17 00:00:00,2019-06-17 00:00:00,,187 days 00:00:00,,,,159 days 00:00:00,159 days 00:00:00,
1514,24,RC25,2019-11-23,RECODO 1,KYKUYO,2.0,129.0,2633.0,20.410852713178294,False,2019-11-23 00:00:00,2,49 days 00:00:00,129.0,2019-02-14 00:00:00,,2019-03-29 00:00:00,,,,,282 days 00:00:00,,239 days 00:00:00,,,,
1983,38,RC39,2019-11-23,RECODO 2,KYKUYO,1.6,146.0,2581.0,17.67808219178082,False,2019-11-23 00:00:00,1,39 days 00:00:00,146.0,2019-05-10 00:00:00,,2019-03-13 00:00:00,2019-03-13 00:00:00,2019-03-15 00:00:00,2019-05-10 00:00:00,,197 days 00:00:00,,255 days 00:00:00,255 days 00:00:00,253 days 00:00:00,197 days 00:00:00,
2452,8,RC09,2019-11-23,RECODO 3,KYKUYO,2.0,122.0,2397.0,19.647540983606557,False,2019-11-23 00:00:00,1,33 days 00:00:00,122.0,2019-03-13 00:00:00,,,,,,,255 days 00:00:00,,,,,,
108,142,La_Isla-Lote_ML_1,2019-11-24,ISLA,KYKUYO,1.5,56.0,1073.0,19.160714285714285,False,2019-11-24 00:00:00,2,36 days 00:00:00,56.0,2019-07-06 00:00:00,2019-07-06 00:00:00,,,2019-09-19 00:00:00,,2019-07-06 00:00:00,141 days 00:00:00,141 days 00:00:00,,,66 days 00:00:00,,141 days 00:00:00
577,96,Juncalito-Lote_16,2019-11-24,JUNCAL,RAYGRAS,1.3,130.0,2158.0,16.6,False,2019-11-24 00:00:00,3,39 days 00:00:00,130.0,2019-04-10 00:00:00,2019-03-28 00:00:00,2019-03-28 00:00:00,2019-03-28 00:00:00,2019-07-02 00:00:00,2019-03-28 00:00:00,2019-03-28 00:00:00,228 days 00:00:00,241 days 00:00:00,241 days 00:00:00,241 days 00:00:00,145 days 00:00:00,241 days 00:00:00,241 days 00:00:00
1046,108,Paraiso-Lote_7,2019-11-24,PARAISO,RAYGRAS,1.4,139.0,2195.0,15.791366906474819,False,2019-11-24 00:00:00,3,35 days 00:00:00,139.0,2019-05-20 00:00:00,,,,2019-06-17 00:00:00,2019-06-17 00:00:00,,188 days 00:00:00,,,,160 days 00:00:00,160 days 00:00:00,
1515,24,RC25,2019-11-24,RECODO 1,KYKUYO,2.0,131.0,2472.0,18.870229007633586,False,2019-11-24 00:00:00,3,49 days 00:00:00,131.0,2019-02-14 00:00:00,,2019-03-29 00:00:00,,,,,283 days 00:00:00,,240 days 00:00:00,,,,
